,"Actual",,"Model"
11.92,9.431737,11.92,0.0
11.929999,8.257182,11.929999,0.0
11.94,7.149806,11.94,0.0
11.95,6.269354,11.95,0.0
11.96,5.3622775,11.96,0.0
11.969999,4.650857,11.969999,0.0
11.98,4.0046554,11.98,0.0
11.99,3.380193,11.99,0.0
12.0,2.967508,12.0,0.0
12.009999,2.420885,12.009999,0.0
12.0199995,1.9318812,12.0199995,0.0
12.03,1.5643489,12.03,0.0
12.04,1.1350421,12.04,0.0
12.05,0.78740895,12.05,0.0
12.059999,0.46700045,12.059999,0.0
12.07,0.15566683,12.07,0.0
12.08,0.051888943,12.08,0.0
12.09,0.017296314,12.09,0.0
12.099999,0.005765438,12.099999,0.0
12.11,0.0019218128,12.11,0.0
12.12,6.406043E-4,12.12,0.0
12.13,2.1353477E-4,12.13,0.0
12.139999,7.117826E-5,12.139999,0.0
12.15,2.3726088E-5,12.15,0.0
12.16,7.908697E-6,12.16,0.0
12.17,2.6362322E-6,12.17,0.0
12.179999,8.787441E-7,12.179999,0.0
12.19,2.929147E-7,12.19,0.0
12.2,9.7638235E-8,12.2,0.0
12.21,3.254608E-8,12.21,0.0
12.219999,1.08486935E-8,12.219999,0.0
12.23,3.6162313E-9,12.23,0.0
12.24,1.2054104E-9,12.24,0.0
12.25,4.0180348E-10,12.25,0.0
12.259999,1.339345E-10,12.259999,0.0
12.2699995,4.4644836E-11,12.2699995,0.0
12.28,1.4881613E-11,12.28,0.0
12.29,4.960538E-12,12.29,0.0
12.3,1.6535127E-12,12.3,0.0
12.309999,5.511709E-13,12.309999,0.0
12.32,1.8372364E-13,12.32,0.0
12.33,6.1241214E-14,12.33,0.0
12.34,2.0413738E-14,12.34,0.0
12.349999,6.8045795E-15,12.349999,0.0
12.36,2.2681933E-15,12.36,0.0
12.37,7.5606447E-16,12.37,0.0
12.38,2.520215E-16,12.38,0.0
12.389999,8.4007166E-17,12.389999,0.0
12.4,2.800239E-17,12.4,0.0
12.41,9.33413E-18,12.41,0.0
12.42,3.1113768E-18,12.42,0.0
12.429999,1.0371257E-18,12.429999,0.0
12.44,3.4570856E-19,12.44,0.0
12.45,1.1523619E-19,12.45,0.0
12.46,3.8412064E-20,12.46,0.0
12.469999,1.2804022E-20,12.469999,0.0
12.48,4.268007E-21,12.48,0.0
12.49,1.4226691E-21,12.49,0.0
12.5,4.7422304E-22,12.5,0.0
12.509999,1.5807435E-22,12.509999,0.0
12.5199995,5.269145E-23,12.5199995,0.0
12.53,1.7563818E-23,12.53,0.0
12.54,5.854606E-24,12.54,0.0
12.55,1.9515354E-24,12.55,0.0
12.559999,6.505118E-25,12.559999,0.0
12.57,2.1683728E-25,12.57,0.0
12.58,7.22791E-26,12.58,0.0
12.59,2.4093032E-26,12.59,0.0
12.599999,8.031011E-27,12.599999,0.0
12.61,2.6770037E-27,12.61,0.0
12.62,8.923346E-28,12.62,0.0
12.63,2.9744486E-28,12.63,0.0
12.639999,9.914829E-29,12.639999,0.0
12.65,3.304943E-29,12.65,0.0
12.66,1.1016477E-29,12.66,0.0
12.67,3.6721593E-30,12.67,0.0
12.679999,1.2240532E-30,12.679999,0.0
12.69,4.0801776E-31,12.69,0.0
12.7,1.3600592E-31,12.7,0.0
12.71,4.5335308E-32,12.71,0.0
12.719999,1.511177E-32,12.719999,0.0
12.73,5.037257E-33,12.73,0.0
12.74,1.6790857E-33,12.74,0.0
12.75,5.5969524E-34,12.75,0.0
12.759999,1.8656508E-34,12.759999,0.0
12.7699995,6.2188363E-35,12.7699995,0.0
12.78,2.0729455E-35,12.78,0.0
12.79,6.909819E-36,12.79,0.0
12.799999,2.303273E-36,12.799999,0.0
12.809999,7.677577E-37,12.809999,0.0
12.82,2.5591923E-37,12.82,0.0
12.83,8.530641E-38,12.83,0.0
12.84,2.843547E-38,12.84,0.0
12.849999,0.0,12.849999,0.0
12.86,0.0,12.86,0.0
12.87,0.0,12.87,0.0
12.88,0.0,12.88,0.0
12.889999,0.0,12.889999,0.0
12.9,0.0,12.9,0.0
12.91,0.0,12.91,0.0
12.92,0.0,12.92,0.0
12.929999,0.0,12.929999,0.0
12.94,0.0,12.94,0.0
12.95,0.0,12.95,0.0
12.96,0.0,12.96,0.0
12.969999,4.295147,12.969999,0.0
12.98,13.396768,12.98,0.0
12.99,23.077892,12.99,0.0
13.0,32.23633,13.0,0.0
13.009999,40.81147,13.009999,0.0
13.0199995,48.476322,13.0199995,0.0
13.03,55.32642,13.03,0.0
13.04,61.291344,13.04,0.0
13.049999,66.44988,13.049999,0.0
13.059999,71.135086,13.059999,0.0
13.07,75.35573,13.07,0.0
13.08,79.01244,13.08,0.0
13.09,82.17439,13.09,0.0
13.099999,84.86462,13.099999,0.0
13.11,87.397606,13.11,0.0
13.12,89.67365,13.12,0.0
13.13,91.55725,13.13,0.0
13.139999,93.20778,13.139999,0.0
13.15,94.882866,13.15,0.0
13.16,96.25935,13.16,0.0
13.17,97.63858,13.17,0.0
13.179999,98.916435,13.179999,0.0
13.19,99.95598,13.19,0.0
13.2,100.81383,13.2,0.0
13.21,101.815636,13.21,0.0
13.219999,102.55863,13.219999,0.0
13.23,103.31762,13.23,0.0
13.24,104.184204,13.24,0.0
13.25,104.77987,13.25,0.0
13.259999,105.28522,13.259999,0.0
13.2699995,105.86273,13.2699995,0.0
13.28,106.4643,13.28,0.0
13.29,106.97162,13.29,0.0
13.299999,107.447525,13.299999,0.0
13.309999,107.810684,13.309999,0.0
13.32,108.13627,13.32,0.0
13.33,108.44933,13.33,0.0
13.34,108.86047,13.34,0.0
13.349999,109.20205,13.349999,0.0
13.36,109.52045,13.36,0.0
13.37,109.72884,13.37,0.0
13.38,109.90057,13.38,0.0
13.389999,110.162346,13.389999,0.0
13.4,110.351875,13.4,0.0
13.41,110.619576,13.41,0.0
13.42,110.81107,13.42,0.0
13.429999,110.87491,13.429999,0.0
13.44,110.99845,13.44,0.0
13.45,111.1419,13.45,0.0
13.46,111.291985,13.46,0.0
13.469999,111.444275,13.469999,0.0
13.48,111.597305,13.48,0.0
13.49,111.54605,13.49,0.0
13.5,111.63123,13.5,0.0
13.509999,111.76189,13.509999,0.0
13.5199995,111.90771,13.5199995,0.0
13.53,111.956314,13.53,0.0
13.54,112.074776,13.54,0.0
13.549999,112.012,13.549999,0.0
13.559999,111.99107,13.559999,0.0
13.57,112.086365,13.57,0.0
13.58,112.32266,13.58,0.0
13.59,112.299164,13.59,0.0
13.599999,112.291336,13.599999,0.0
13.61,112.28873,13.61,0.0
13.62,112.39012,13.62,0.0
13.63,112.42392,13.63,0.0
13.639999,112.537445,13.639999,0.0
13.65,112.47302,13.65,0.0
13.66,112.45155,13.66,0.0
13.67,112.4444,13.67,0.0
13.679999,112.54427,13.679999,0.0
13.69,112.67983,13.69,0.0
13.7,112.62275,13.7,0.0
13.71,112.60372,13.71,0.0
13.719999,112.59738,13.719999,0.0
13.73,112.59527,13.73,0.0
13.74,112.59457,13.74,0.0
13.75,112.79886,13.75,0.0
13.759999,112.764694,13.759999,0.0
13.7699995,112.65104,13.7699995,0.0
13.78,112.61315,13.78,0.0
13.79,112.70279,13.79,0.0
13.799999,112.732666,13.799999,0.0
13.809999,112.844894,13.809999,0.0
13.82,112.78004,13.82,0.0
13.83,112.65615,13.83,0.0
13.84,112.717125,13.84,0.0
13.849999,112.73745,13.849999,0.0
13.86,112.84649,13.86,0.0
13.87,112.78057,13.87,0.0
13.88,112.7586,13.88,0.0
13.889999,112.751274,13.889999,0.0
13.9,112.74883,13.9,0.0
13.91,112.74802,13.91,0.0
13.92,112.74774,13.92,0.0
13.929999,112.74765,13.929999,0.0
13.94,112.645355,13.94,0.0
13.95,112.713524,13.95,0.0
13.96,112.736244,13.96,0.0
13.969999,112.94834,13.969999,0.0
13.98,113.01904,13.98,0.0
13.99,112.94035,13.99,0.0
14.0,112.91412,14.0,0.0
14.009999,112.90538,14.009999,0.0
14.0199995,112.902466,14.0199995,0.0
14.03,113.003746,14.03,0.0
14.04,112.93525,14.04,0.0
14.049999,112.81016,14.049999,0.0
14.059999,112.768456,14.059999,0.0
14.07,112.754555,14.07,0.0
14.08,112.85219,14.08,0.0
14.09,112.78247,14.09,0.0
14.099999,112.861496,14.099999,0.0
14.11,112.78557,14.11,0.0
14.12,112.76026,14.12,0.0
14.13,112.85409,14.13,0.0
14.139999,112.987625,14.139999,0.0
14.15,112.92988,14.15,0.0
14.16,112.91063,14.16,0.0
14.17,112.90421,14.17,0.0
14.179999,112.79981,14.179999,0.0
14.19,113.0718,14.19,0.0
14.2,113.060196,14.2,0.0
14.21,112.95407,14.21,0.0
14.219999,108.52128,14.219999,0.0
14.23,99.06698,14.23,0.0
14.24,88.75697,14.24,0.0
14.25,78.97985,14.25,0.0
14.259999,70.09621,14.259999,0.0
14.2699995,62.021725,14.2699995,0.0
14.28,54.83055,14.28,0.0
14.29,48.34288,14.29,0.0
14.299999,42.80556,14.299999,0.0
14.309999,37.99409,14.309999,0.0
14.32,33.629105,14.32,0.0
14.33,29.719738,14.33,0.0
14.34,26.37131,14.34,0.0
14.349999,23.312124,14.349999,0.0
14.36,20.656149,14.36,0.0
14.37,18.339108,14.37,0.0
14.38,16.441841,14.38,0.0
14.389999,14.6845,14.389999,0.0
